如果我的房间也被填满了这样的东西。,"Map072.json,events,3,pages,3,list,5,parameters,0"
我将无法离开房间，最终会饿死在这里。,"Map072.json,events,3,pages,3,list,6,parameters,0"
\C[27]清彦,"Map072.json,events,3,pages,3,list,8,parameters,0"
「饿死……吗。,"Map072.json,events,3,pages,3,list,9,parameters,0"
这样被困在这里，无论如何都只有等待死亡……」,"Map072.json,events,3,pages,3,list,10,parameters,0"
\C[27]清彦,"Map072.json,events,3,pages,3,list,12,parameters,0"
「……不想用这样的身体死去。,"Map072.json,events,3,pages,3,list,13,parameters,0"
一定要逃出来，一定要回去……！」,"Map072.json,events,3,pages,3,list,14,parameters,0"
\C[27]清彦,"Map072.json,events,3,pages,4,list,1,parameters,0"
「隔壁的房间……不行，到处都是废墟」,"Map072.json,events,3,pages,4,list,2,parameters,0"
废墟……。,"Map072.json,events,3,pages,4,list,4,parameters,0"
如果我的房间也被填满了这样的东西。,"Map072.json,events,3,pages,4,list,5,parameters,0"
我将无法离开房间，最终会饿死在这里。,"Map072.json,events,3,pages,4,list,6,parameters,0"
\C[27]清彦,"Map072.json,events,3,pages,4,list,8,parameters,0"
「饿死……吗。,"Map072.json,events,3,pages,4,list,9,parameters,0"
这样被困在这里，无论如何都只有等待死亡……」,"Map072.json,events,3,pages,4,list,10,parameters,0"
\C[27]清彦,"Map072.json,events,3,pages,4,list,12,parameters,0"
「……不想以这样的身体死去。,"Map072.json,events,3,pages,4,list,13,parameters,0"
如果被发现了，我不敢想象会发生什么」,"Map072.json,events,3,pages,4,list,14,parameters,0"
\C[27]清彦,"Map072.json,events,3,pages,5,list,1,parameters,0"
「隔壁的房间……不行，到处都是废墟」,"Map072.json,events,3,pages,5,list,2,parameters,0"
看起来连钻进缝隙都做不到。,"Map072.json,events,3,pages,5,list,4,parameters,0"
\C[27]清彦,"Map072.json,events,3,pages,5,list,6,parameters,0"
「如果被困在这里饿死的话……,"Map072.json,events,3,pages,5,list,7,parameters,0"
该死，如果发现了这样像鱼一样的尸体,"Map072.json,events,3,pages,5,list,8,parameters,0"
肯定会被送去博物馆」,"Map072.json,events,3,pages,5,list,9,parameters,0"
\C[27]清彦,"Map072.json,events,3,pages,5,list,11,parameters,0"
「绝对不想成为那样的人。,"Map072.json,events,3,pages,5,list,12,parameters,0"
努力回去……能回去的话……,"Map072.json,events,3,pages,5,list,13,parameters,0"
一定要回去！嗯！」,"Map072.json,events,3,pages,5,list,14,parameters,0"
清彦,"Map072.json,events,5,pages,0,list,1,parameters,0"
「嗯……？」,"Map072.json,events,5,pages,0,list,2,parameters,0"
天花板上有个洞。,"Map072.json,events,5,pages,0,list,4,parameters,0"
不仅如此，还能看到\C[18]天花板的天花板。,"Map072.json,events,5,pages,0,list,5,parameters,0"
清彦,"Map072.json,events,5,pages,0,list,7,parameters,0"
「嗯，这是地下一层的天花板吧」,"Map072.json,events,5,pages,0,list,8,parameters,0"
清彦,"Map072.json,events,5,pages,0,list,11,parameters,0"
「现在的话应该能跳两倍普通的距离……好」,"Map072.json,events,5,pages,0,list,12,parameters,0"
清彦,"Map072.json,events,5,pages,0,list,24,parameters,0"
「不行，够不到啊。但是……」,"Map072.json,events,5,pages,0,list,25,parameters,0"
拿着类似绳子的东西,"Map072.json,events,5,pages,0,list,27,parameters,0"
一边跳一边挂在天花板的某个地方。,"Map072.json,events,5,pages,0,list,28,parameters,0"
或者可以搭个梯子，爬上去。,"Map072.json,events,5,pages,0,list,29,parameters,0"
清彦,"Map072.json,events,5,pages,0,list,31,parameters,0"
「先探索周围。,"Map072.json,events,5,pages,0,list,32,parameters,0"
说不定有什么东西」,"Map072.json,events,5,pages,0,list,33,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,2,parameters,0"
「只要有这个绳子的话……」,"Map072.json,events,5,pages,1,list,3,parameters,0"
仰望着上方。,"Map072.json,events,5,pages,1,list,5,parameters,0"
跳起来，巧妙地将绳子挂在墙上……。,"Map072.json,events,5,pages,1,list,6,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,14,parameters,0"
「好！」,"Map072.json,events,5,pages,1,list,15,parameters,0"
成功地挂上了。,"Map072.json,events,5,pages,1,list,17,parameters,0"
现在可以向上走了。,"Map072.json,events,5,pages,1,list,18,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,20,parameters,0"
「快点爬上去。,"Map072.json,events,5,pages,1,list,21,parameters,0"
希望能顺利到达船外……」,"Map072.json,events,5,pages,1,list,22,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,29,parameters,0"
「这里怎么样呢……先探索一下周围」,"Map072.json,events,5,pages,1,list,30,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,36,parameters,0"
「只要有这个梯子……」,"Map072.json,events,5,pages,1,list,37,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,40,parameters,0"
「虽然脚下有点不稳，但应该能爬上去」,"Map072.json,events,5,pages,1,list,41,parameters,0"
现在可以向上走了。,"Map072.json,events,5,pages,1,list,43,parameters,0"
但是……还是有些不安。,"Map072.json,events,5,pages,1,list,44,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,46,parameters,0"
「希望能顺利到达船外……,"Map072.json,events,5,pages,1,list,47,parameters,0"
再次祈祷楼梯没有被碎片堵住」,"Map072.json,events,5,pages,1,list,48,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,54,parameters,0"
「这里怎么样呢……先探索一下周围」,"Map072.json,events,5,pages,1,list,55,parameters,0"
清彦,"Map072.json,events,5,pages,1,list,60,parameters,0"
「绳子还是梯子……有没有什么地方没有」,"Map072.json,events,5,pages,1,list,61,parameters,0"
清彦,"Map072.json,events,5,pages,2,list,1,parameters,0"
「嗯……？」,"Map072.json,events,5,pages,2,list,2,parameters,0"
天花板上有个洞。,"Map072.json,events,5,pages,2,list,4,parameters,0"
不仅如此，还能看到\C[18]天花板的天花板。,"Map072.json,events,5,pages,2,list,5,parameters,0"
清彦,"Map072.json,events,5,pages,2,list,7,parameters,0"
「嗯，这是地下一层的天花板吧」,"Map072.json,events,5,pages,2,list,8,parameters,0"
清彦,"Map072.json,events,5,pages,2,list,11,parameters,0"
「跳跃……用这样的身体能行吗？,"Map072.json,events,5,pages,2,list,12,parameters,0"
但应该比普通人能跳得远……！」,"Map072.json,events,5,pages,2,list,13,parameters,0"
清彦,"Map072.json,events,5,pages,2,list,19,parameters,0"
「不、不行」,"Map072.json,events,5,pages,2,list,20,parameters,0"
不是跳跃力不够。,"Map072.json,events,5,pages,2,list,22,parameters,0"
只是盔甲太重了，无法跳起来。,"Map072.json,events,5,pages,2,list,23,parameters,0"
清彦,"Map072.json,events,5,pages,2,list,25,parameters,0"
「梯子还是绳子……,"Map072.json,events,5,pages,2,list,26,parameters,0"
嗯……这里，现在的我可能做不到」,"Map072.json,events,5,pages,2,list,27,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,3,parameters,0"
「好，只要有这个绳子……,"Map072.json,events,5,pages,3,list,4,parameters,0"
但是……够得着吗？」,"Map072.json,events,5,pages,3,list,5,parameters,0"
仰望着上方。,"Map072.json,events,5,pages,3,list,7,parameters,0"
跳起来，巧妙地将绳子挂在墙上……。,"Map072.json,events,5,pages,3,list,8,parameters,0"
祈祷能够跳过去。,"Map072.json,events,5,pages,3,list,9,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,16,parameters,0"
「咕……！,"Map072.json,events,5,pages,3,list,17,parameters,0"
盔甲太重了……但是，差一点。,"Map072.json,events,5,pages,3,list,18,parameters,0"
这次一定……」,"Map072.json,events,5,pages,3,list,19,parameters,0"
再次瞄准。,"Map072.json,events,5,pages,3,list,22,parameters,0"
全力跳起来，尽情飞翔。,"Map072.json,events,5,pages,3,list,23,parameters,0"
就算受点伤也没关系……！,"Map072.json,events,5,pages,3,list,24,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,31,parameters,0"
「好……好！」,"Map072.json,events,5,pages,3,list,32,parameters,0"
成功地挂上了。,"Map072.json,events,5,pages,3,list,34,parameters,0"
现在可以向上走了。,"Map072.json,events,5,pages,3,list,35,parameters,0"
只是……身穿盔甲爬上去,"Map072.json,events,5,pages,3,list,36,parameters,0"
可能会很辛苦。,"Map072.json,events,5,pages,3,list,37,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,39,parameters,0"
「先试着爬上去……,"Map072.json,events,5,pages,3,list,40,parameters,0"
不行的话就把盔甲脱掉」,"Map072.json,events,5,pages,3,list,41,parameters,0"
顺着绳子爬上去。,"Map072.json,events,5,pages,3,list,44,parameters,0"
盔甲很重。,"Map072.json,events,5,pages,3,list,45,parameters,0"
本来就很重的盔甲，一直靠肌肉支撑着。,"Map072.json,events,5,pages,3,list,46,parameters,0"
但是，那肌肉已经衰弱成了累赘。,"Map072.json,events,5,pages,3,list,48,parameters,0"
虽然可能应该脱掉，但是……,"Map072.json,events,5,pages,3,list,49,parameters,0"
不穿的话会感到不安。剑也是一样。,"Map072.json,events,5,pages,3,list,50,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,53,parameters,0"
「咕……好，好像……」,"Map072.json,events,5,pages,3,list,54,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,58,parameters,0"
「……呼。,"Map072.json,events,5,pages,3,list,59,parameters,0"
这里怎么样呢……先探索一下周围」,"Map072.json,events,5,pages,3,list,60,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,66,parameters,0"
「好，只要有这个梯子」,"Map072.json,events,5,pages,3,list,67,parameters,0"
虽然脚下有点不稳，但还是设法搭起了梯子。,"Map072.json,events,5,pages,3,list,71,parameters,0"
小心地踩着脚……一步一步慢慢爬上去。,"Map072.json,events,5,pages,3,list,72,parameters,0"
曾经保护全身，有时还保护自己的盔甲,"Map072.json,events,5,pages,3,list,74,parameters,0"
现在变成了无用的包袱。,"Map072.json,events,5,pages,3,list,75,parameters,0"
但是……不能轻易脱掉。,"Map072.json,events,5,pages,3,list,76,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,78,parameters,0"
「但是……如果这样都爬不上去的话，,"Map072.json,events,5,pages,3,list,79,parameters,0"
也许还是脱掉比较好」,"Map072.json,events,5,pages,3,list,80,parameters,0"
拼命地，一步一步地攀登……。,"Map072.json,events,5,pages,3,list,82,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,87,parameters,0"
「……呼。,"Map072.json,events,5,pages,3,list,88,parameters,0"
这里怎么样呢……先探索一下周围」,"Map072.json,events,5,pages,3,list,89,parameters,0"
清彦,"Map072.json,events,5,pages,3,list,93,parameters,0"
「以我现在的状态，爬上这里可能有些困难啊……」,"Map072.json,events,5,pages,3,list,94,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,4,list,1,parameters,0"
「嗯……？」,"Map072.json,events,5,pages,4,list,2,parameters,0"
天花板上有个洞。,"Map072.json,events,5,pages,4,list,4,parameters,0"
不仅如此，还能看到\C[18]天花板的天花板。,"Map072.json,events,5,pages,4,list,5,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,4,list,7,parameters,0"
「嗯，这是地下一层的天花板吧……」,"Map072.json,events,5,pages,4,list,8,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,4,list,11,parameters,0"
「跳跃……用这个身体应该可以……。\!,"Map072.json,events,5,pages,4,list,12,parameters,0"
不行，不行……太重了。\.\.好沉」,"Map072.json,events,5,pages,4,list,13,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,4,list,15,parameters,0"
「如果有梯子或绳子就好了。,"Map072.json,events,5,pages,4,list,16,parameters,0"
但看起来还是不行。,"Map072.json,events,5,pages,4,list,17,parameters,0"
女孩子的身体实在太弱了……」,"Map072.json,events,5,pages,4,list,18,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,5,list,1,parameters,0"
「唔～～～。,"Map072.json,events,5,pages,5,list,2,parameters,0"
看来，真的没办法了」,"Map072.json,events,5,pages,5,list,3,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,6,list,1,parameters,0"
「如果有这根绳子的话……。,"Map072.json,events,5,pages,6,list,2,parameters,0"
但是……能够够到吗？,"Map072.json,events,5,pages,6,list,3,parameters,0"
刚才试着跳似乎不行，但是尽情跳的话」,"Map072.json,events,5,pages,6,list,4,parameters,0"
仰望着上方。,"Map072.json,events,5,pages,6,list,6,parameters,0"
跳起来，巧妙地将绳子挂在墙上……。,"Map072.json,events,5,pages,6,list,7,parameters,0"
祈祷能够跳过去。,"Map072.json,events,5,pages,6,list,8,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,6,list,12,parameters,0"
「不、不行。太重了……不、不可能」,"Map072.json,events,5,pages,6,list,13,parameters,0"
无法正常跳跃。,"Map072.json,events,5,pages,6,list,15,parameters,0"
如果是男性的话，应该可以轻松地攀爬绳子。,"Map072.json,events,5,pages,6,list,16,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,6,list,18,parameters,0"
「看看还有没有其他方法……」,"Map072.json,events,5,pages,6,list,19,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,7,list,2,parameters,0"
「如果有这把梯子的话……」,"Map072.json,events,5,pages,7,list,3,parameters,0"
墙上有一把梯子。,"Map072.json,events,5,pages,7,list,6,parameters,0"
这样的话，应该可以勉强爬上去。,"Map072.json,events,5,pages,7,list,7,parameters,0"
虽然不能像男性那样跳起来，但至少能抬起脚。,"Map072.json,events,5,pages,7,list,8,parameters,0"
一步一步，谨慎地攀爬。,"Map072.json,events,5,pages,7,list,12,parameters,0"
从喉咙中传出的声音明显是女性的。,"Map072.json,events,5,pages,7,list,13,parameters,0"
而且还带着一种明显感受到的女性气息,"Map072.json,events,5,pages,7,list,14,parameters,0"
让人感到厌恶。,"Map072.json,events,5,pages,7,list,15,parameters,0"
即使如此，他还是忍受着沉重的盔甲，谨慎地攀爬。,"Map072.json,events,5,pages,7,list,17,parameters,0"
经过几分钟的格斗……。,"Map072.json,events,5,pages,7,list,18,parameters,0"
清彦,"Map072.json,events,5,pages,7,list,24,parameters,0"
「……呼。,"Map072.json,events,5,pages,7,list,25,parameters,0"
这里怎么样呢……先探索一下周围」,"Map072.json,events,5,pages,7,list,26,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,8,list,1,parameters,0"
「嗯……？」,"Map072.json,events,5,pages,8,list,2,parameters,0"
天花板上有个洞。,"Map072.json,events,5,pages,8,list,4,parameters,0"
不仅如此，还能看到\C[18]天花板的天花板。,"Map072.json,events,5,pages,8,list,5,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,8,list,7,parameters,0"
「嗯，这是地下一层的天花板吧……」,"Map072.json,events,5,pages,8,list,8,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,8,list,11,parameters,0"
「跳跃……用这个身体应该可以，对吧」,"Map072.json,events,5,pages,8,list,12,parameters,0"
变成女性后，胸部也变大了，平衡不容易保持。,"Map072.json,events,5,pages,8,list,14,parameters,0"
但是……盔甲消失了,"Map072.json,events,5,pages,8,list,15,parameters,0"
也许跳跃能力提高了。,"Map072.json,events,5,pages,8,list,16,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,8,list,21,parameters,0"
「嘿！」,"Map072.json,events,5,pages,8,list,22,parameters,0"
跳跃。,"Map072.json,events,5,pages,8,list,25,parameters,0"
身体确实能够抬起来，虽然没有男性那样的弹跳力,"Map072.json,events,5,pages,8,list,26,parameters,0"
但似乎能够够到天花板……,"Map072.json,events,5,pages,8,list,27,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,8,list,31,parameters,0"
「哎呀呀！」,"Map072.json,events,5,pages,8,list,32,parameters,0"
胸部上下起伏。,"Map072.json,events,5,pages,8,list,34,parameters,0"
大幅度地晃动着，上下移动,"Map072.json,events,5,pages,8,list,35,parameters,0"
给她的胸部带来了疼痛。,"Map072.json,events,5,pages,8,list,36,parameters,0"
虽然稍微减轻了重力，但疼痛还是疼痛。,"Map072.json,events,5,pages,8,list,39,parameters,0"
她捂住胸部，痛苦地挣扎着。,"Map072.json,events,5,pages,8,list,40,parameters,0"
面对从未感受过的疼痛，眼中泛起了泪水。,"Map072.json,events,5,pages,8,list,41,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,8,list,43,parameters,0"
「可恶～～～……。,"Map072.json,events,5,pages,8,list,44,parameters,0"
女孩子不是用来看的，而是用来被看的。,"Map072.json,events,5,pages,8,list,45,parameters,0"
这种东西只会碍事真是够了」,"Map072.json,events,5,pages,8,list,46,parameters,0"
勉强忍受着疼痛，再次注视着天花板。,"Map072.json,events,5,pages,8,list,48,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,8,list,50,parameters,0"
「如果有梯子或绳子……或许勉强能够够到。,"Map072.json,events,5,pages,8,list,51,parameters,0"
虽然可能会再次感受到这种疼痛……,"Map072.json,events,5,pages,8,list,52,parameters,0"
宁可背水一战，去找找看吧」,"Map072.json,events,5,pages,8,list,53,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,3,parameters,0"
「即使是女性的身体……如果有这样的灵活性或许能够够到」,"Map072.json,events,5,pages,9,list,4,parameters,0"
仰望着正上方。,"Map072.json,events,5,pages,9,list,6,parameters,0"
跳跃，如果能够巧妙地将绳子挂在墙上……,"Map072.json,events,5,pages,9,list,7,parameters,0"
现在盔甲消失了，反而对他有利。,"Map072.json,events,5,pages,9,list,8,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,17,parameters,0"
「哎呀呀……胸部上下晃动真是让人愉快！\!但是……」,"Map072.json,events,5,pages,9,list,18,parameters,0"
成功地抓住了绳子。,"Map072.json,events,5,pages,9,list,20,parameters,0"
接下来只需要顺着绳子爬上去。,"Map072.json,events,5,pages,9,list,21,parameters,0"
小心地握住绳子,"Map072.json,events,5,pages,9,list,22,parameters,0"
向下拉，确认它是否牢固固定。,"Map072.json,events,5,pages,9,list,23,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,25,parameters,0"
「小心翼翼地前进吧」,"Map072.json,events,5,pages,9,list,26,parameters,0"
顺着绳子爬上去。,"Map072.json,events,5,pages,9,list,29,parameters,0"
途中，柔软的东西多次碰到二郎腕。,"Map072.json,events,5,pages,9,list,30,parameters,0"
每次呼吸，柔软的东西就像活着一样动起来。,"Map072.json,events,5,pages,9,list,31,parameters,0"
说实话无法集中注意力。而且还晃动着疼痛。,"Map072.json,events,5,pages,9,list,32,parameters,0"
更何况肌力已经衰退，爬上去也是四苦八苦。,"Map072.json,events,5,pages,9,list,34,parameters,0"
为了不看到晃动的胸部，努力……努力地坚持着。,"Map072.json,events,5,pages,9,list,35,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,40,parameters,0"
「喘喘……总算是过去了。,"Map072.json,events,5,pages,9,list,41,parameters,0"
这种脂肪如果能够去掉就好了」,"Map072.json,events,5,pages,9,list,42,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,44,parameters,0"
「探索周围吧」,"Map072.json,events,5,pages,9,list,45,parameters,0"
将梯子放在墙上。,"Map072.json,events,5,pages,9,list,52,parameters,0"
虽然脚踏板不稳定……但还是能够爬上去。,"Map072.json,events,5,pages,9,list,53,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,55,parameters,0"
「走吧。,"Map072.json,events,5,pages,9,list,56,parameters,0"
尽量不要看胸部」,"Map072.json,events,5,pages,9,list,57,parameters,0"
慢慢地爬上梯子。,"Map072.json,events,5,pages,9,list,60,parameters,0"
途中，胸部再次上下左右晃动。,"Map072.json,events,5,pages,9,list,61,parameters,0"
尽量不要看胸前。,"Map072.json,events,5,pages,9,list,62,parameters,0"
如果看了的话，集中力就会散去……忍耐，忍耐。,"Map072.json,events,5,pages,9,list,63,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,68,parameters,0"
「呼……。,"Map072.json,events,5,pages,9,list,69,parameters,0"
这种脂肪，如果能早点去掉就好了」,"Map072.json,events,5,pages,9,list,70,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,72,parameters,0"
「探索周围吧」,"Map072.json,events,5,pages,9,list,73,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,9,list,77,parameters,0"
「如果有绳子或梯子……」,"Map072.json,events,5,pages,9,list,78,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,10,list,2,parameters,0"
「嗯……？」,"Map072.json,events,5,pages,10,list,3,parameters,0"
天花板上有个洞。,"Map072.json,events,5,pages,10,list,5,parameters,0"
不仅如此，还能看到\C[18]天花板的天花板。,"Map072.json,events,5,pages,10,list,6,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,10,list,8,parameters,0"
「嗯，这是地下一层的天花板吧……」,"Map072.json,events,5,pages,10,list,9,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,10,list,12,parameters,0"
「跳跃……用这个身体应该可以，对吧」,"Map072.json,events,5,pages,10,list,13,parameters,0"
身体某些地方变色，甚至长出了鳞片。,"Map072.json,events,5,pages,10,list,15,parameters,0"
总觉得可以走下去。,"Map072.json,events,5,pages,10,list,16,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,10,list,19,parameters,0"
「嘿！」,"Map072.json,events,5,pages,10,list,20,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,10,list,31,parameters,0"
「嘿」,"Map072.json,events,5,pages,10,list,32,parameters,0"
轻轻地着地。,"Map072.json,events,5,pages,10,list,34,parameters,0"
就像鸟儿乘风飞翔一样,"Map072.json,events,5,pages,10,list,35,parameters,0"
在水中轻松前进。,"Map072.json,events,5,pages,10,list,36,parameters,0"
感觉到头部的鳍减少了水的阻力。,"Map072.json,events,5,pages,10,list,38,parameters,0"
即使是这么大的胸部，也感觉减少了阻力。,"Map072.json,events,5,pages,10,list,39,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,10,list,41,parameters,0"
「……真是像鱼一样啊」,"Map072.json,events,5,pages,10,list,42,parameters,0"
现在只想感谢这个身体。,"Map072.json,events,5,pages,10,list,44,parameters,0"
但是……希望不要再发生变化了。,"Map072.json,events,5,pages,10,list,45,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,10,list,47,parameters,0"
「探索周围吧」,"Map072.json,events,5,pages,10,list,48,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,13,list,2,parameters,0"
「……那边，能通过吧」,"Map072.json,events,5,pages,13,list,3,parameters,0"
天花板上有个洞。,"Map072.json,events,5,pages,13,list,5,parameters,0"
不仅如此，还能看到\C[18]天花板的天花板。,"Map072.json,events,5,pages,13,list,6,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,13,list,8,parameters,0"
「那是地下一层的天花板。有了这个身体的话」,"Map072.json,events,5,pages,13,list,9,parameters,0"
将身体朝上，摇动尾巴。,"Map072.json,events,5,pages,13,list,13,parameters,0"
然后，像穿越水一样向上游去。,"Map072.json,events,5,pages,13,list,14,parameters,0"
几乎感受不到水的阻力。,"Map072.json,events,5,pages,13,list,16,parameters,0"
头部的鳍和下半身的鳍,"Map072.json,events,5,pages,13,list,17,parameters,0"
似乎很好地改善了水流……。,"Map072.json,events,5,pages,13,list,18,parameters,0"
轻松地，毫不费力地到达了一楼。,"Map072.json,events,5,pages,13,list,22,parameters,0"
当然。不是在攀爬，而是游向上方而已。,"Map072.json,events,5,pages,13,list,23,parameters,0"
\C[27]清彦,"Map072.json,events,5,pages,13,list,25,parameters,0"
「先探索一下周围吧……」,"Map072.json,events,5,pages,13,list,26,parameters,0"
清彦,"Map072.json,events,8,pages,0,list,1,parameters,0"
「这是……魔法师用的魔杖吗？」,"Map072.json,events,8,pages,0,list,2,parameters,0"
清彦,"Map072.json,events,8,pages,0,list,4,parameters,0"
「可能有用。,"Map072.json,events,8,pages,0,list,5,parameters,0"
总之先拿着吧」,"Map072.json,events,8,pages,0,list,6,parameters,0"
获得了『魔杖』。,"Map072.json,events,8,pages,0,list,10,parameters,0"
清彦,"Map072.json,events,8,pages,1,list,1,parameters,0"
「这是……魔法师用的魔杖吗？」,"Map072.json,events,8,pages,1,list,2,parameters,0"
清彦,"Map072.json,events,8,pages,1,list,4,parameters,0"
「可能有用。,"Map072.json,events,8,pages,1,list,5,parameters,0"
总之先拿着吧」,"Map072.json,events,8,pages,1,list,6,parameters,0"
获得了『魔杖』。,"Map072.json,events,8,pages,1,list,10,parameters,0"
\C[27]清彦,"Map072.json,events,8,pages,2,list,1,parameters,0"
